PB.3571.1|HQ_samplevTBMHwNo|cb10476_c10294/f2p1/2425:1-2425(+)|HQ_samplevTBMHwNo|cb10476_c10294/f2p1/2425	59463.ENSMLUP00000011930	3.1e-39	169.1	RASEF	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044444,GO:0044464,GO:0048471	K17199		maNOG[6]	09ZNT@biNOG,0DM6I@chorNOG,0UQAS@maNOG,0VAJI@meNOG,0XPUI@NOG,13KBJ@opiNOG,1CW1Q@veNOG,KOG0078@euNOG	NA|NA|NA	U	RAS and EF-hand domain containing
PB.3574.1|HQ_samplevTBMHwNo|cb10476_c103071/f2p2/2456:1-2456(+)|HQ_samplevTBMHwNo|cb10476_c103071/f2p2/2456	6945.ISCW008731-PA	2.2e-181	641.3		GO:0003674,GO:0003824,GO:0004149,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005759,GO:0005811,GO:0005856,GO:0005875,GO:0005947,GO:0006091,GO:0006099,GO:0008150,GO:0008152,GO:0009060,GO:0009353,GO:0009987,GO:0015630,GO:0015980,GO:0016417,GO:0016740,GO:0016746,GO:0016747,GO:0016748,GO:0016751,GO:0030062,GO:0031974,GO:0032991,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043234,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044429,GO:0044430,GO:0044444,GO:0044446,GO:0044464,GO:0044710,GO:0045239,GO:0045240,GO:0045252,GO:0045333,GO:0055114,GO:0070013	K00658		artNOG[6]	034SH@artNOG,09WTM@biNOG,0V7RQ@meNOG,12PUJ@opiNOG,COG0508@NOG,KOG0559@euNOG	NA|NA|NA	C	succinyltransferase component of 2-oxoglutarate dehydrogenase
PB.3576.1|HQ_samplevTBMHwNo|cb10476_c103076/f7p1/2656:1-2656(+)|HQ_samplevTBMHwNo|cb10476_c103076/f7p1/2656	6945.ISCW004516-PA	4.5e-39	168.7		GO:0003674,GO:0005215,GO:0005342,GO:0006810,GO:0006811,GO:0006820,GO:0008028,GO:0008150,GO:0008509,GO:0008514,GO:0009987,GO:0015075,GO:0015291,GO:0015355,GO:0015711,GO:0015718,GO:0015849,GO:0022804,GO:0022857,GO:0022891,GO:0022892,GO:0034220,GO:0044699,GO:0044763,GO:0044765,GO:0046942,GO:0046943,GO:0051179,GO:0051234,GO:0055085,GO:0071702	K08186,K11810		euNOG[57]	COG0477@NOG,KOG2504@euNOG	NA|NA|NA	G	solute carrier family 16, member
PB.3577.1|HQ_samplevTBMHwNo|cb10476_c103168/f2p0/3477:1-3477(+)|HQ_samplevTBMHwNo|cb10476_c103168/f2p0/3477	7668.SPU_013617tr	2.2e-38	166.8	SMC4	GO:0000003,GO:0000070,GO:0000166,GO:0000226,GO:0000228,GO:0000278,GO:0000280,GO:0000775,GO:0000785,GO:0000793,GO:0000796,GO:0000803,GO:0000805,GO:0000819,GO:0000910,GO:0001882,GO:0001883,GO:0002119,GO:0002164,GO:0003006,GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0005737,GO:0006139,GO:0006259,GO:0006323,GO:0006725,GO:0006807,GO:0006928,GO:0006996,GO:0007010,GO:0007017,GO:0007049,GO:0007051,GO:0007052,GO:0007059,GO:0007067,GO:0007076,GO:0007126,GO:0007275,GO:0007276,GO:0007399,GO:0007422,GO:0007548,GO:0007549,GO:0007610,GO:0008150,GO:0008152,GO:0009653,GO:0009790,GO:0009791,GO:0009792,GO:0009987,GO:0010032,GO:0010171,GO:0010468,GO:0016043,GO:0016358,GO:0016477,GO:0017076,GO:0018991,GO:0019098,GO:0019222,GO:0019953,GO:0022008,GO:0022402,GO:0022414,GO:0030030,GO:0030154,GO:0030182,GO:0030261,GO:0030554,GO:0031175,GO:0031974,GO:0031981,GO:0032501,GO:0032502,GO:0032504,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0033057,GO:0034641,GO:0035639,GO:0036094,GO:0040007,GO:0040008,GO:0040009,GO:0040010,GO:0040011,GO:0040029,GO:0040035,GO:0040039,GO:0042464,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043234,GO:0043565,GO:0043933,GO:0044237,GO:0044238,GO:0044260,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044464,GO:0044699,GO:0044702,GO:0044706,GO:0044707,GO:0044763,GO:0044767,GO:0045132,GO:0045927,GO:0046483,GO:0046536,GO:0046982,GO:0046983,GO:0048285,GO:0048468,GO:0048513,GO:0048518,GO:0048608,GO:0048609,GO:0048610,GO:0048666,GO:0048699,GO:0048731,GO:0048806,GO:0048856,GO:0048869,GO:0048870,GO:0050789,GO:0050896,GO:0051179,GO:0051276,GO:0051301,GO:0051321,GO:0051383,GO:0051674,GO:0051704,GO:0060255,GO:0061458,GO:0065007,GO:0070013,GO:0070192,GO:0071103,GO:0071704,GO:0071822,GO:0071840,GO:0090304,GO:0097159,GO:1901265,GO:1901360,GO:1901363	K06675		meNOG[21]	09V7W@biNOG,0V67E@meNOG,12P17@opiNOG,COG1196@NOG,KOG0996@euNOG	NA|NA|NA	D	Structural maintenance of chromosomes
PB.3587.1|HQ_samplevTBMHwNo|cb10476_c103649/f3p0/2928:1-2928(+)|HQ_samplevTBMHwNo|cb10476_c103649/f3p0/2928	7955.ENSDARP00000106282	3.7e-127	461.5					meNOG[21]	0B49M@biNOG,0IPXZ@euNOG,0WGSB@meNOG,11I63@NOG,13CU0@opiNOG	NA|NA|NA	S	Pfam:RnaseH
PB.3589.1|HQ_samplevTBMHwNo|cb10476_c103734/f2p0/2346:1-2346(+)|HQ_samplevTBMHwNo|cb10476_c103734/f2p0/2346	931890.XP_003644118.1	9.4e-09	67.8					fuNOG[21]	03VHB@ascNOG,0J43Y@euNOG,0PT0K@fuNOG,0XV8D@NOG,13X4U@opiNOG,19CC4@saccNOG,19HSQ@sacNOG	NA|NA|NA	S	Inherit from NOG: fibronectin binding protein
PB.3590.2|HQ_samplevTBMHwNo|cb10476_c103810/f2p1/3207:7-2275(+)|HQ_samplevTBMHwNo|cb10476_c93579/f11p1/2271	6945.ISCW015983-PA	4.3e-256	889.4			K01369		artNOG[6]	039RS@artNOG,09YRH@biNOG,0V9PE@meNOG,13IHX@opiNOG,COG5206@NOG,KOG1348@euNOG	NA|NA|NA	O	Peptidase C13 family
PB.3591.1|HQ_samplevTBMHwNo|cb10476_c103851/f2p0/1774:1-1774(+)|HQ_samplevTBMHwNo|cb10476_c103851/f2p0/1774	6945.ISCW011071-PA	8.5e-15	87.4			K18283		artNOG[6]	03695@artNOG,09UEN@biNOG,0V5DZ@meNOG,0XRI7@NOG,131SD@opiNOG,KOG3689@euNOG	NA|NA|NA	T	GAF domain
PB.3595.1|HQ_samplevTBMHwNo|cb10476_c10396/f2p1/1400:1-1400(+)|HQ_samplevTBMHwNo|cb10476_c10396/f2p1/1400	6945.ISCW021233-PA	3.4e-147	526.9	FBXO3	GO:0003674,GO:0003824,GO:0004842,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006464,GO:0006508,GO:0008150,GO:0008152,GO:0009987,GO:0016567,GO:0016874,GO:0016879,GO:0016881,GO:0019538,GO:0019787,GO:0032446,GO:0036211,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0070647,GO:0071704	K10290		meNOG[21]	09UY8@biNOG,0V5Y6@meNOG,12YZS@opiNOG,COG2967@NOG,KOG4408@euNOG	NA|NA|NA	P	F-box protein 3
PB.3596.1|HQ_samplevTBMHwNo|cb10476_c103981/f2p0/1259:1-1259(+)|HQ_samplevTBMHwNo|cb10476_c103981/f2p0/1259	6945.ISCW006150-PA	4.6e-111	406.8					artNOG[6]	0336Q@artNOG,09ZGQ@biNOG,0VADS@meNOG,12SBF@opiNOG,COG0477@NOG,KOG4686@euNOG	NA|NA|NA	G	transmembrane transport
PB.3604.1|HQ_samplevTBMHwNo|cb10476_c104358/f2p0/1665:1-1665(+)|HQ_samplevTBMHwNo|cb10476_c104358/f2p0/1665	12957.ACEP_00007746-PA	3.1e-38	165.2			K12896		meNOG[21]	0A8HX@biNOG,0VJEC@meNOG,11N8Y@NOG,13SW4@opiNOG,KOG0107@euNOG	NA|NA|NA	A	serine arginine-rich splicing factor
PB.3609.1|HQ_samplevTBMHwNo|cb10476_c104438/f2p1/3693:1-3693(+)|HQ_samplevTBMHwNo|cb10476_c104438/f2p1/3693	6945.ISCW011063-PA	0.0	1105.1			K10738,K18078		artNOG[6]	0324D@artNOG,0A10A@biNOG,0VBWU@meNOG,12TS1@opiNOG,COG1241@NOG,KOG0477@euNOG	NA|NA|NA	L	DNA replication licensing factor
PB.3610.1|HQ_samplevTBMHwNo|cb10476_c104459/f2p0/2611:1-2611(+)|HQ_samplevTBMHwNo|cb10476_c104459/f2p0/2611	7425.NV13468-PA	5.4e-42	178.3		GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0006464,GO:0006497,GO:0007154,GO:0007267,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0016409,GO:0016417,GO:0016740,GO:0016746,GO:0016747,GO:0018345,GO:0019538,GO:0019706,GO:0019707,GO:0023052,GO:0030154,GO:0032502,GO:0034645,GO:0036211,GO:0042157,GO:0042158,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0043543,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044700,GO:0044763,GO:0045165,GO:0045168,GO:0046331,GO:0048869,GO:0071704,GO:1901576	K20029		artNOG[6]	035N0@artNOG,0A0UA@biNOG,0S62R@hymNOG,0SSBP@inNOG,0VBQX@meNOG,12T4B@opiNOG,COG5273@NOG,KOG1311@euNOG	NA|NA|NA	S	DHHC palmitoyltransferase
PB.3612.1|HQ_samplevTBMHwNo|cb10476_c10447/f3p11/3319:1-3319(+)|HQ_samplevTBMHwNo|cb10476_c10447/f3p11/3319	13616.ENSMODP00000025490	4.4e-52	212.2	CCT2	GO:0000003,GO:0002199,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0005832,GO:0005856,GO:0005874,GO:0006457,GO:0006458,GO:0006461,GO:0007338,GO:0007339,GO:0008037,GO:0008150,GO:0008152,GO:0009566,GO:0009987,GO:0009988,GO:0015630,GO:0016043,GO:0019538,GO:0019953,GO:0022414,GO:0022607,GO:0032501,GO:0032991,GO:0034622,GO:0035036,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043234,GO:0043623,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044297,GO:0044422,GO:0044424,GO:0044430,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0044699,GO:0044702,GO:0044707,GO:0044763,GO:0048610,GO:0051082,GO:0051084,GO:0051086,GO:0051131,GO:0061077,GO:0065003,GO:0070271,GO:0071704,GO:0071822,GO:0071840,GO:0097223	K09494		maNOG[6]	09UGM@biNOG,0DFSE@chorNOG,0UH7V@maNOG,0V5FY@meNOG,12PBE@opiNOG,1CQFY@veNOG,COG0459@NOG,KOG0363@euNOG	NA|NA|NA	O	Chaperonin containing TCP1, subunit 2 (Beta)
PB.3613.2|HQ_samplevTBMHwNo|cb10476_c104539/f2p4/1940:4-1938(+)|HQ_samplevTBMHwNo|cb10476_c152382/f78p7/1600	6945.ISCW016221-PA	9.5e-69	266.5			K15118		artNOG[6]	033CC@artNOG,0A3F1@biNOG,0VE9W@meNOG,0XRMK@NOG,12PRX@opiNOG,KOG0766@euNOG	NA|NA|NA	C	Solute carrier family 25 member
PB.3616.1|HQ_samplevTBMHwNo|cb10476_c104653/f2p1/2627:1-2627(+)|HQ_samplevTBMHwNo|cb10476_c104653/f2p1/2627	8364.ENSXETP00000033018	4.4e-07	62.4	ZNF473				meNOG[21]	09TES@biNOG,0DERT@chorNOG,0V4DW@meNOG,12PGP@opiNOG,1CPIM@veNOG,COG5048@NOG,KOG1721@euNOG	NA|NA|NA	K	Zinc finger protein
PB.3631.1|HQ_samplevTBMHwNo|cb10476_c105023/f2p1/2398:1-2398(+)|HQ_samplevTBMHwNo|cb10476_c105023/f2p1/2398	6945.ISCW001092-PA	6.4e-210	736.1		GO:0003674,GO:0003824,GO:0004047,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005811,GO:0005960,GO:0006082,GO:0006520,GO:0006544,GO:0006546,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0009056,GO:0009063,GO:0009069,GO:0009071,GO:0009987,GO:0016054,GO:0016740,GO:0016741,GO:0019752,GO:0032259,GO:0032991,GO:0043234,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044281,GO:0044282,GO:0044424,GO:0044444,GO:0044464,GO:0044710,GO:0044712,GO:0046395,GO:0071704,GO:1901564,GO:1901565,GO:1901575,GO:1901605,GO:1901606	K00605		artNOG[6]	033KY@artNOG,09W27@biNOG,0V70C@meNOG,12SPH@opiNOG,COG0404@NOG,KOG2770@euNOG	NA|NA|NA	E	The glycine cleavage system catalyzes the degradation of glycine (By similarity)
PB.3633.1|HQ_samplevTBMHwNo|cb10476_c105171/f5p1/3597:1-3597(+)|HQ_samplevTBMHwNo|cb10476_c105171/f5p1/3597	6945.ISCW014460-PA	2.9e-78	299.3			K00022		artNOG[6]	0355R@artNOG,09YZ2@biNOG,0V9WR@meNOG,12RIP@opiNOG,COG1250@NOG,KOG2304@euNOG	NA|NA|NA	I	3-hydroxyacyl-CoA
PB.3637.1|HQ_samplevTBMHwNo|cb10476_c105382/f5p3/4336:1-4336(+)|HQ_samplevTBMHwNo|cb10476_c105382/f5p3/4336	6945.ISCW011796-PA	2.7e-142	512.3		GO:0001654,GO:0001745,GO:0006355,GO:0007275,GO:0007423,GO:0008150,GO:0009653,GO:0009887,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0032501,GO:0032502,GO:0044699,GO:0044707,GO:0044767,GO:0048513,GO:0048592,GO:0048731,GO:0048749,GO:0048856,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:2000112,GO:2001141	K09455		artNOG[6]	036MF@artNOG,09XG5@biNOG,0V8E6@meNOG,10SME@NOG,12SEP@opiNOG,KOG1318@euNOG	NA|NA|NA	K	Helix-loop-helix DNA-binding domain
PB.3646.1|HQ_samplevTBMHwNo|cb10476_c105550/f2p1/1872:1-1872(+)|HQ_samplevTBMHwNo|cb10476_c105550/f2p1/1872	7460.GB12669-PA	1e-13	84.0					artNOG[6]	036B4@artNOG,0A3SE@biNOG,0IGPH@euNOG,0ST6I@inNOG,0VEKX@meNOG,0XT0F@NOG,13IBF@opiNOG	NA|NA|NA		
PB.3654.1|HQ_samplevTBMHwNo|cb10476_c106027/f2p0/1881:1-1881(+)|HQ_samplevTBMHwNo|cb10476_c106027/f2p0/1881	6945.ISCW011357-PA	2.7e-11	75.9		GO:0001763,GO:0005575,GO:0006629,GO:0006720,GO:0006721,GO:0006810,GO:0007275,GO:0008150,GO:0008152,GO:0008299,GO:0008610,GO:0009058,GO:0009653,GO:0009889,GO:0009891,GO:0009893,GO:0009914,GO:0009926,GO:0009934,GO:0009962,GO:0009963,GO:0009987,GO:0010016,GO:0010223,GO:0010346,GO:0010817,GO:0016020,GO:0016108,GO:0016109,GO:0016114,GO:0016116,GO:0016117,GO:0019222,GO:0022603,GO:0032501,GO:0032502,GO:0042440,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044699,GO:0044707,GO:0044710,GO:0044765,GO:0044767,GO:0046148,GO:0048367,GO:0048509,GO:0048518,GO:0048646,GO:0048731,GO:0048856,GO:0050789,GO:0050793,GO:0051179,GO:0051234,GO:0051239,GO:0060918,GO:0065007,GO:0065008,GO:0071704,GO:0080090,GO:1901576,GO:2000026	K01832,K14999,K16185	LIDODM	euNOG[57]	COG2124@NOG,KOG0158@euNOG	NA|NA|NA	Q	Cytochrome p450
PB.3660.1|HQ_samplevTBMHwNo|cb10476_c10689/f2p1/3275:1-3275(+)|HQ_samplevTBMHwNo|cb10476_c10689/f2p1/3275	6945.ISCW004373-PA	2.2e-160	572.0		GO:0000003,GO:0000245,GO:0000375,GO:0000377,GO:0000380,GO:0000381,GO:0000398,GO:0001558,GO:0003006,GO:0003674,GO:0003676,GO:0003723,GO:0003727,GO:0003729,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005681,GO:0006139,GO:0006376,GO:0006396,GO:0006397,GO:0006725,GO:0006807,GO:0007275,GO:0007276,GO:0007281,GO:0007282,GO:0007399,GO:0008150,GO:0008152,GO:0008187,GO:0008266,GO:0008356,GO:0008380,GO:0009987,GO:0010467,GO:0010468,GO:0016043,GO:0016070,GO:0016071,GO:0019219,GO:0019222,GO:0019953,GO:0022008,GO:0022412,GO:0022414,GO:0022607,GO:0022613,GO:0022618,GO:0030154,GO:0030529,GO:0031323,GO:0032501,GO:0032502,GO:0032504,GO:0032991,GO:0034622,GO:0034641,GO:0040008,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043234,GO:0043484,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0044699,GO:0044702,GO:0044707,GO:0044763,GO:0044767,GO:0046483,GO:0048024,GO:0048468,GO:0048609,GO:0048610,GO:0048731,GO:0048856,GO:0048869,GO:0050684,GO:0050789,GO:0050794,GO:0051128,GO:0051171,GO:0051252,GO:0051301,GO:0051726,GO:0060255,GO:0065003,GO:0065007,GO:0071011,GO:0071013,GO:0071704,GO:0071826,GO:0071840,GO:0080090,GO:0090304,GO:0097159,GO:1901360,GO:1901363	K12838		artNOG[6]	0350A@artNOG,09WQX@biNOG,0V7PD@meNOG,0XSGH@NOG,12Q2N@opiNOG,KOG0124@euNOG	NA|NA|NA	A	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PB.3662.1|HQ_samplevTBMHwNo|cb10476_c10728/f2p3/3453:1-3453(+)|HQ_samplevTBMHwNo|cb10476_c10728/f2p3/3453	6945.ISCW022184-PA	9.5e-58	231.1					artNOG[6]	0367A@artNOG,0A004@biNOG,0IEJA@euNOG,0VAWT@meNOG,11EYX@NOG,13KIA@opiNOG	NA|NA|NA	K	FAST kinase-like protein, subdomain 1
PB.3663.1|HQ_samplevTBMHwNo|cb10476_c10728/f2p3/3453:31-1810(-)|HQ_samplevTBMHwNo|cb10476_c157853/f3p4/1848	6945.ISCW022184-PA	0.0	1104.4					artNOG[6]	0367A@artNOG,0A004@biNOG,0IEJA@euNOG,0VAWT@meNOG,11EYX@NOG,13KIA@opiNOG	NA|NA|NA	K	FAST kinase-like protein, subdomain 1
PB.3664.1|HQ_samplevTBMHwNo|cb10476_c10813/f4p2/3978:1-3978(+)|HQ_samplevTBMHwNo|cb10476_c10813/f4p2/3978	6669.DappuP217067	2.6e-264	917.5		GO:0000003,GO:0003006,GO:0003674,GO:0003824,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0007276,GO:0007292,GO:0007295,GO:0008150,GO:0008152,GO:0008475,GO:0016491,GO:0016705,GO:0016706,GO:0019953,GO:0022414,GO:0032501,GO:0032502,GO:0032504,GO:0040007,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044421,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044702,GO:0044710,GO:0044767,GO:0048471,GO:0048477,GO:0048589,GO:0048609,GO:0051213,GO:0055114,GO:0070815	K13647		artNOG[6]	034M2@artNOG,09TQH@biNOG,0V5D9@meNOG,0Y4QU@NOG,12TXP@opiNOG,KOG1971@euNOG	NA|NA|NA	O	Procollagen-lysine,2-oxoglutarate 5-dioxygenase
PB.3666.2|HQ_samplevTBMHwNo|cb10476_c10832/f14p10/2544:1-1743(+)|HQ_samplevTBMHwNo|cb10476_c18227/f3p11/1750	6945.ISCW023719-PA	4.1e-65	254.6			K18764		artNOG[6]	03HU3@artNOG,0B5N0@biNOG,0ISCP@euNOG,0WI9X@meNOG,11HD1@NOG,13EYY@opiNOG	NA|NA|NA	K	Endonuclease/Exonuclease/phosphatase family
PB.3669.1|HQ_samplevTBMHwNo|cb10476_c10848/f5p0/3506:1-3506(+)|HQ_samplevTBMHwNo|cb10476_c10848/f5p0/3506	6945.ISCW016385-PA	1.2e-97	363.6	CYP6A9	GO:0000003,GO:0002118,GO:0003674,GO:0003824,GO:0004497,GO:0005575,GO:0005622,GO:0005623,GO:0006082,GO:0006629,GO:0006631,GO:0006805,GO:0006950,GO:0006952,GO:0007610,GO:0008150,GO:0008152,GO:0009055,GO:0009266,GO:0009404,GO:0009410,GO:0009607,GO:0009617,GO:0009628,GO:0009636,GO:0009719,GO:0009987,GO:0010033,GO:0010243,GO:0014070,GO:0014074,GO:0016020,GO:0016491,GO:0016705,GO:0016713,GO:0017085,GO:0017143,GO:0018685,GO:0019098,GO:0019748,GO:0019752,GO:0022414,GO:0031000,GO:0032787,GO:0040040,GO:0042221,GO:0042742,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043279,GO:0043436,GO:0044237,GO:0044238,GO:0044255,GO:0044281,GO:0044424,GO:0044464,GO:0044699,GO:0044702,GO:0044704,GO:0044708,GO:0044710,GO:0044763,GO:0048252,GO:0050829,GO:0050896,GO:0051704,GO:0051705,GO:0051707,GO:0051716,GO:0051791,GO:0055114,GO:0070887,GO:0071466,GO:0071704,GO:1901698	K01832,K14999		artNOG[6]	035SH@artNOG,09VC0@biNOG,0V9SY@meNOG,12P50@opiNOG,COG2124@NOG,KOG0158@euNOG	NA|NA|NA	Q	cytochrome P450
PB.3674.1|HQ_samplevTBMHwNo|cb10476_c109487/f2p3/2319:1-2319(+)|HQ_samplevTBMHwNo|cb10476_c109487/f2p3/2319	6945.ISCW015509-PA	1.3e-220	771.5	PHKGAMMA	GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0004683,GO:0004689,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005964,GO:0005975,GO:0005996,GO:0006006,GO:0006007,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0007275,GO:0008150,GO:0008152,GO:0009056,GO:0009653,GO:0009790,GO:0009987,GO:0016052,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019318,GO:0019320,GO:0019538,GO:0032501,GO:0032502,GO:0032991,GO:0036211,GO:0043170,GO:0043234,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044707,GO:0044723,GO:0044724,GO:0044767,GO:0046365,GO:0048598,GO:0048856,GO:0071704,GO:1901575	K00871		artNOG[6]	035VW@artNOG,09YFU@biNOG,0V9DN@meNOG,0Y7VX@NOG,12Q77@opiNOG,KOG0599@euNOG	NA|NA|NA	G	kinase, gamma
PB.3677.1|HQ_samplevTBMHwNo|cb10476_c10995/f4p2/3732:1-3732(+)|HQ_samplevTBMHwNo|cb10476_c10995/f4p2/3732	6945.ISCW015136-PA	1.4e-219	768.8	CRIM1	GO:0000003,GO:0001568,GO:0001756,GO:0001944,GO:0003002,GO:0003674,GO:0003824,GO:0004672,GO:0004713,GO:0004714,GO:0004871,GO:0004872,GO:0004888,GO:0005010,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005623,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0007154,GO:0007165,GO:0007166,GO:0007167,GO:0007169,GO:0007275,GO:0007389,GO:0007399,GO:0008150,GO:0008152,GO:0009653,GO:0009790,GO:0009792,GO:0009887,GO:0009952,GO:0009987,GO:0016020,GO:0016021,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0018996,GO:0019199,GO:0019538,GO:0023052,GO:0030903,GO:0031224,GO:0032501,GO:0032502,GO:0035282,GO:0036211,GO:0038023,GO:0040008,GO:0040014,GO:0040015,GO:0040018,GO:0042303,GO:0043009,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044425,GO:0044464,GO:0044699,GO:0044700,GO:0044707,GO:0044763,GO:0044767,GO:0045926,GO:0045927,GO:0048009,GO:0048513,GO:0048518,GO:0048519,GO:0048562,GO:0048568,GO:0048570,GO:0048598,GO:0048646,GO:0048731,GO:0048856,GO:0050789,GO:0050794,GO:0050896,GO:0051239,GO:0051240,GO:0051241,GO:0051716,GO:0060089,GO:0061053,GO:0065007,GO:0071704,GO:0071944,GO:0072358,GO:0072359			meNOG[21]	0B51G@biNOG,0IR8F@euNOG,0WHM7@meNOG,0Z6K0@NOG,13DYM@opiNOG	NA|NA|NA	V, W	Cysteine rich transmembrane BMP regulator 1
PB.3680.1|HQ_samplevTBMHwNo|cb10476_c110175/f2p7/1986:1-1986(+)|HQ_samplevTBMHwNo|cb10476_c110175/f2p7/1986	13037.EHJ65117	3e-40	172.2		GO:0000075,GO:0000077,GO:0000338,GO:0000975,GO:0001067,GO:0001654,GO:0001745,GO:0001751,GO:0001754,GO:0003674,GO:0003676,GO:0003677,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006464,GO:0006950,GO:0006974,GO:0007049,GO:0007093,GO:0007095,GO:0007154,GO:0007267,GO:0007275,GO:0007346,GO:0007399,GO:0007423,GO:0008150,GO:0008152,GO:0008180,GO:0008641,GO:0009653,GO:0009887,GO:0009892,GO:0009894,GO:0009895,GO:0009987,GO:0010468,GO:0010564,GO:0010605,GO:0010608,GO:0010948,GO:0019222,GO:0019538,GO:0019781,GO:0022008,GO:0022402,GO:0023052,GO:0030154,GO:0030162,GO:0030182,GO:0031323,GO:0031324,GO:0031329,GO:0031330,GO:0031570,GO:0031572,GO:0031647,GO:0032268,GO:0032269,GO:0032434,GO:0032435,GO:0032501,GO:0032502,GO:0032991,GO:0033554,GO:0036211,GO:0042176,GO:0042177,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043234,GO:0043412,GO:0044212,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0044699,GO:0044700,GO:0044707,GO:0044763,GO:0044767,GO:0044773,GO:0044774,GO:0045165,GO:0045168,GO:0045861,GO:0046331,GO:0046530,GO:0048513,GO:0048519,GO:0048523,GO:0048592,GO:0048699,GO:0048731,GO:0048749,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0050821,GO:0050896,GO:0051246,GO:0051248,GO:0051716,GO:0051726,GO:0060255,GO:0061136,GO:0065007,GO:0065008,GO:0070646,GO:0070647,GO:0071704,GO:0080090,GO:0097159,GO:1901363,GO:1901799,GO:1901987,GO:1901988,GO:1901990,GO:1901991	K12178		artNOG[6]	032PI@artNOG,09VDU@biNOG,0SQ5N@inNOG,0TB9X@lepNOG,0V6CT@meNOG,0XPDE@NOG,12QJ6@opiNOG,KOG1497@euNOG	NA|NA|NA	O, T	PINT
