	query	seed_ortholog	evalue	score	predicted_name	go_terms	kegg_ko	bigg_reactions	tax_scope	eggnog_ogs	best_og	cog_cat	eggnog_hmmm_desc	cog_category_full
1819	PB.5410.1|HQ_sampleM3zMZywY|cb12430_c157206/f4p2/1655:1-1655(+)|HQ_sampleM3zMZywY|cb12430_c157206/f4p2/1655	6945.ISCW019198-PA	7.399999999999998e-141	506.1		GO:0003674,GO:0005575,GO:0005622,GO:0005623,GO:0009055,GO:0016020,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464	K14999,K15003		artNOG[6]	036XY@artNOG,09VC0@biNOG,0V9SY@meNOG,12P50@opiNOG,COG2124@NOG,KOG0158@euNOG	NA|NA|NA	Q	cytochrome P450	Secondary Structure
1820	PB.5419.1|HQ_sampleM3zMZywY|cb12430_c15790/f2p0/2746:1-2746(+)|HQ_sampleM3zMZywY|cb12430_c15790/f2p0/2746	6945.ISCW005357-PA	4.4e-13	82.4		GO:0003674,GO:0005215,GO:0005342,GO:0006810,GO:0006811,GO:0006820,GO:0008028,GO:0008150,GO:0008509,GO:0008514,GO:0009987,GO:0015075,GO:0015291,GO:0015355,GO:0015711,GO:0015718,GO:0015849,GO:0022804,GO:0022857,GO:0022891,GO:0022892,GO:0034220,GO:0044699,GO:0044763,GO:0044765,GO:0046942,GO:0046943,GO:0051179,GO:0051234,GO:0055085,GO:0071702	K08186,K11810		euNOG[57]	COG0477@NOG,KOG2504@euNOG	NA|NA|NA	G	solute carrier family 16, member	Carbohydrate metabolism and transport
1821	PB.5431.1|HQ_sampleM3zMZywY|cb12430_c15951/f2p0/2424:1-2424(+)|HQ_sampleM3zMZywY|cb12430_c15951/f2p0/2424	7425.NV13969-PA	1.3e-50	206.8					artNOG[6]	033KM@artNOG,09W2K@biNOG,0S6BS@hymNOG,0SP4A@inNOG,0V70T@meNOG,0YKEX@NOG,12PNH@opiNOG,KOG3722@euNOG	NA|NA|NA	V	LMBR1-like membrane protein	Defense mechanisms
1822	PB.5438.1|HQ_sampleM3zMZywY|cb12430_c16048/f2p1/2799:1-2799(+)|HQ_sampleM3zMZywY|cb12430_c16048/f2p1/2799	13735.ENSPSIP00000017994	1e-30	141.0		GO:0008150,GO:0009653,GO:0010171,GO:0032502,GO:0044699,GO:0044767,GO:0048856			meNOG[21]	09Z22@biNOG,0DKHI@chorNOG,0V9ZG@meNOG,10CDI@NOG,12RFT@opiNOG,1CVBH@veNOG,KOG3105@euNOG	NA|NA|NA	B, D	pogo transposable element with KRAB domain	Chromatin Structure and dynamics; Cell cycle control and mitosis
1823	PB.5440.1|HQ_sampleM3zMZywY|cb12430_c160600/f7p6/2319:1-2319(+)|HQ_sampleM3zMZywY|cb12430_c160600/f7p6/2319	6945.ISCW015758-PA	1.2e-16	94.0					meNOG[21]	0AC0Z@biNOG,0KFBR@euNOG,0VP4J@meNOG,113S9@NOG,12Z6V@opiNOG	NA|NA|NA	S	Chitin binding Peritrophin-A domain	Function Unknown
1824	PB.5450.1|HQ_sampleM3zMZywY|cb12430_c16160/f3p2/2190:1-2190(+)|HQ_sampleM3zMZywY|cb12430_c16160/f3p2/2190	7668.SPU_009747tr	2.1e-07	63.2					euNOG[57]	0Y65V@NOG,KOG1075@euNOG	NA|NA|NA	S	Retrotransposon protein	Function Unknown
1825	PB.5462.1|HQ_sampleM3zMZywY|cb12430_c16276/f3p0/3363:1-3363(+)|HQ_sampleM3zMZywY|cb12430_c16276/f3p0/3363	7668.SPU_004415tr	5.4000000000000005e-18	99.0	RRP12	GO:0000902,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005730,GO:0007275,GO:0007399,GO:0008150,GO:0009653,GO:0009790,GO:0009792,GO:0009987,GO:0012505,GO:0016020,GO:0016043,GO:0022008,GO:0030030,GO:0030154,GO:0030182,GO:0031090,GO:0031175,GO:0031965,GO:0031967,GO:0031974,GO:0031975,GO:0031981,GO:0032501,GO:0032502,GO:0032989,GO:0032990,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0044699,GO:0044707,GO:0044763,GO:0044767,GO:0048468,GO:0048666,GO:0048699,GO:0048731,GO:0048812,GO:0048856,GO:0048858,GO:0048869,GO:0070013,GO:0071840	K14794		meNOG[21]	09W5C@biNOG,0V714@meNOG,0XQ3D@NOG,12PNN@opiNOG,KOG1248@euNOG	NA|NA|NA	S	ribosomal RNA processing 12 homolog (S. cerevisiae)	Function Unknown
1826	PB.5466.1|HQ_sampleM3zMZywY|cb12430_c1635/f2p0/1964:1-1964(+)|HQ_sampleM3zMZywY|cb12430_c1635/f2p0/1964	6945.ISCW016966-PA	1.1000000000000001e-10	73.9	GEK	GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005488,GO:0005575,GO:0005623,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006996,GO:0007010,GO:0007015,GO:0007275,GO:0007399,GO:0008037,GO:0008038,GO:0008039,GO:0008064,GO:0008150,GO:0008152,GO:0008154,GO:0008289,GO:0009987,GO:0016043,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0019992,GO:0022008,GO:0030029,GO:0030036,GO:0030154,GO:0030182,GO:0030424,GO:0030426,GO:0030427,GO:0030832,GO:0032501,GO:0032502,GO:0032535,GO:0032956,GO:0032970,GO:0033043,GO:0036211,GO:0042995,GO:0043005,GO:0043170,GO:0043412,GO:0043933,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044463,GO:0044464,GO:0044699,GO:0044707,GO:0044763,GO:0044767,GO:0048468,GO:0048666,GO:0048699,GO:0048731,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0051128,GO:0051493,GO:0065007,GO:0065008,GO:0071704,GO:0071822,GO:0071840,GO:0090066,GO:0097458	K16307		artNOG[6]	033QC@artNOG,09XUE@biNOG,0V8S4@meNOG,0XR1Q@NOG,12SJ6@opiNOG,KOG0612@euNOG	NA|NA|NA	T	serine threonine-protein kinase	Signal Transduction
1827	PB.5475.1|HQ_sampleM3zMZywY|cb12430_c16497/f5p0/3594:1-3594(+)|HQ_sampleM3zMZywY|cb12430_c16497/f5p0/3594	121225.PHUM095410-PA	1.4999999999999997e-114	419.9	SYX1A	GO:0000910,GO:0001505,GO:0003001,GO:0003008,GO:0003012,GO:0003674,GO:0005484,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006810,GO:0006836,GO:0006887,GO:0006904,GO:0006906,GO:0006936,GO:0006944,GO:0006996,GO:0007049,GO:0007154,GO:0007267,GO:0007268,GO:0007269,GO:0007275,GO:0007317,GO:0007349,GO:0007444,GO:0007482,GO:0008021,GO:0008150,GO:0009653,GO:0009987,GO:0016020,GO:0016021,GO:0016023,GO:0016043,GO:0016044,GO:0016050,GO:0016079,GO:0016081,GO:0016192,GO:0019226,GO:0022402,GO:0022406,GO:0023052,GO:0023061,GO:0030135,GO:0030136,GO:0031224,GO:0031410,GO:0031629,GO:0031982,GO:0031988,GO:0032501,GO:0032502,GO:0032879,GO:0032940,GO:0035216,GO:0035637,GO:0042335,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044087,GO:0044424,GO:0044425,GO:0044444,GO:0044456,GO:0044464,GO:0044699,GO:0044700,GO:0044707,GO:0044763,GO:0044765,GO:0044767,GO:0045202,GO:0045595,GO:0045995,GO:0046903,GO:0048278,GO:0048284,GO:0048489,GO:0048513,GO:0048646,GO:0048731,GO:0048736,GO:0048737,GO:0048856,GO:0050789,GO:0050793,GO:0050794,GO:0050877,GO:0051128,GO:0051179,GO:0051234,GO:0051239,GO:0051301,GO:0051640,GO:0051641,GO:0051648,GO:0051649,GO:0051650,GO:0051656,GO:0060281,GO:0060284,GO:0060341,GO:0061024,GO:0061025,GO:0065007,GO:0065008,GO:0071840,GO:0071944,GO:0097479,GO:0097480,GO:2000026,GO:2000241	K04560		artNOG[6]	035UX@artNOG,0A1HB@biNOG,0SSZ3@inNOG,0VC6V@meNOG,12TJV@opiNOG,COG5074@NOG,KOG0810@euNOG	NA|NA|NA	U	Syntaxin 1A	Intracellular trafficking and secretion
1828	PB.5476.1|HQ_sampleM3zMZywY|cb12430_c16511/f12p0/2414:1-2414(+)|HQ_sampleM3zMZywY|cb12430_c16511/f12p0/2414	7460.GB15925-PA	3.5999999999999985e-168	597.4	CALPB	GO:0000003,GO:0001667,GO:0003002,GO:0003006,GO:0003674,GO:0003824,GO:0004175,GO:0004197,GO:0004198,GO:0005488,GO:0005509,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005856,GO:0006355,GO:0006357,GO:0006508,GO:0006810,GO:0006897,GO:0006909,GO:0006928,GO:0006996,GO:0007010,GO:0007154,GO:0007165,GO:0007166,GO:0007167,GO:0007178,GO:0007275,GO:0007276,GO:0007292,GO:0007297,GO:0007298,GO:0007389,GO:0007399,GO:0007417,GO:0007568,GO:0008150,GO:0008152,GO:0008233,GO:0008234,GO:0008340,GO:0008589,GO:0009889,GO:0009953,GO:0009966,GO:0009968,GO:0009987,GO:0010259,GO:0010467,GO:0010468,GO:0010556,GO:0010631,GO:0010646,GO:0010648,GO:0015629,GO:0016020,GO:0016043,GO:0016192,GO:0016477,GO:0016485,GO:0016540,GO:0016787,GO:0019219,GO:0019222,GO:0019538,GO:0019953,GO:0021510,GO:0021511,GO:0021513,GO:0021914,GO:0021919,GO:0022412,GO:0022414,GO:0023051,GO:0023052,GO:0023057,GO:0030029,GO:0030036,GO:0030154,GO:0030509,GO:0030707,GO:0031323,GO:0031326,GO:0032501,GO:0032502,GO:0032504,GO:0040011,GO:0042335,GO:0043025,GO:0043167,GO:0043169,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044238,GO:0044297,GO:0044424,GO:0044464,GO:0044699,GO:0044700,GO:0044702,GO:0044707,GO:0044763,GO:0044765,GO:0044767,GO:0045879,GO:0046872,GO:0048468,GO:0048477,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0048609,GO:0048610,GO:0048731,GO:0048856,GO:0048869,GO:0048870,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051171,GO:0051179,GO:0051234,GO:0051239,GO:0051252,GO:0051604,GO:0051674,GO:0051716,GO:0051960,GO:0060255,GO:0065007,GO:0070011,GO:0071704,GO:0071840,GO:0080090,GO:0090130,GO:0090132,GO:0097458,GO:2000026,GO:2000112,GO:2001141	K08585		artNOG[6]	03545@artNOG,09UZS@biNOG,0S49X@hymNOG,0SRR9@inNOG,0V5ZI@meNOG,0XP0B@NOG,12P1K@opiNOG,KOG0045@euNOG	NA|NA|NA	O, T	calpain_III	Post-translational modification, protein turnover, chaperone functions; Signal Transduction
1829	PB.5477.1|HQ_sampleM3zMZywY|cb12430_c165226/f21p1/1800:1-1800(+)|HQ_sampleM3zMZywY|cb12430_c165226/f21p1/1800	6945.ISCW015235-PA	1.8e-36	159.5	FG07347.1	GO:0003674,GO:0003824,GO:0004312,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0006082,GO:0006629,GO:0006631,GO:0006633,GO:0006636,GO:0006643,GO:0006665,GO:0006807,GO:0006810,GO:0006892,GO:0008150,GO:0008152,GO:0008610,GO:0009058,GO:0009922,GO:0009987,GO:0012505,GO:0016020,GO:0016021,GO:0016053,GO:0016192,GO:0016740,GO:0016746,GO:0016747,GO:0019368,GO:0019752,GO:0030148,GO:0030176,GO:0030497,GO:0031090,GO:0031224,GO:0031227,GO:0031300,GO:0031301,GO:0032787,GO:0033559,GO:0042175,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044710,GO:0044711,GO:0044763,GO:0044765,GO:0046394,GO:0046467,GO:0046907,GO:0048193,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0071704,GO:0072330,GO:1901564,GO:1901566,GO:1901576	K10245,K10246,K10247,K10249,K10250	13GS,FAS240_L,FAS260	opiNOG[43]	0XRWT@NOG,12RAT@opiNOG,KOG3071@euNOG	NA|NA|NA	I	fatty acid elongase	Lipid metabolism
1830	PB.5480.2|HQ_sampleM3zMZywY|cb12430_c165240/f12p1/1552:52-1552(+)|HQ_sampleM3zMZywY|cb12430_c119969/f2p1/1346	6945.ISCW010427-PA	4.8999999999999987e-119	433.3			K01025		euNOG[57]	11H56@NOG,KOG1584@euNOG	NA|NA|NA	S	Sulfotransferase	Function Unknown
1831	PB.5489.1|HQ_sampleM3zMZywY|cb12430_c165258/f2p1/2090:1-2090(+)|HQ_sampleM3zMZywY|cb12430_c165258/f2p1/2090	6945.ISCW017907-PA	2.399999999999999e-75	288.9	AT4G15930		K10418		euNOG[57]	11NK2@NOG,KOG3430@euNOG	NA|NA|NA	Z	Dynein light chain	Cytoskeleton
1832	PB.5493.1|HQ_sampleM3zMZywY|cb12430_c165267/f10p1/1846:1-1846(+)|HQ_sampleM3zMZywY|cb12430_c165267/f10p1/1846	6945.ISCW014240-PA	2.5999999999999993e-126	458.0			K19970		artNOG[6]	033HY@artNOG,09TZ1@biNOG,0V4XY@meNOG,12NQ2@opiNOG,COG0737@NOG,KOG4419@euNOG	NA|NA|NA	F	5'-nucleotidase activity	Nucleotide metabolism and transport
1833	PB.5507.1|HQ_sampleM3zMZywY|cb12430_c165487/f3p0/1994:1-1994(+)|HQ_sampleM3zMZywY|cb12430_c165487/f3p0/1994	6945.ISCW006447-PA	1.2999999999999996e-75	289.7			K10477,K10478		euNOG[57]	0XQ3X@NOG,KOG2075@euNOG	NA|NA|NA	S	nervous system development	Function Unknown
1834	PB.5513.1|HQ_sampleM3zMZywY|cb12430_c165630/f9p3/1832:1-1832(+)|HQ_sampleM3zMZywY|cb12430_c165630/f9p3/1832	6945.ISCW013140-PA	1.0999999999999994e-209	734.9		GO:0000375,GO:0000377,GO:0000398,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005681,GO:0006139,GO:0006396,GO:0006397,GO:0006725,GO:0006807,GO:0007275,GO:0007399,GO:0008150,GO:0008152,GO:0008380,GO:0009987,GO:0010467,GO:0016070,GO:0016071,GO:0022008,GO:0030154,GO:0030529,GO:0032501,GO:0032502,GO:0032991,GO:0034641,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044260,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0044699,GO:0044707,GO:0044763,GO:0046483,GO:0048731,GO:0048856,GO:0048869,GO:0071011,GO:0071704,GO:0090304,GO:1901360	K12844		artNOG[6]	034U3@artNOG,09T4M@biNOG,0V43C@meNOG,12N1M@opiNOG,COG1498@NOG,KOG2574@euNOG	NA|NA|NA	A	U4 u6 small nuclear ribonucleoprotein	RNA processing and modification
1835	PB.5517.1|HQ_sampleM3zMZywY|cb12430_c165726/f4p3/1895:1-1895(+)|HQ_sampleM3zMZywY|cb12430_c165726/f4p3/1895	6945.ISCW006591-PA	6.999999999999999e-39	167.5					opiNOG[43]	0ISPN@euNOG,0ZSI3@NOG,13F8U@opiNOG	NA|NA|NA	I	AMP-binding enzyme	Lipid metabolism
1836	PB.5519.1|HQ_sampleM3zMZywY|cb12430_c165815/f15p4/2825:1-2825(+)|HQ_sampleM3zMZywY|cb12430_c165815/f15p4/2825	6945.ISCW015971-PA	5e-89	334.7					artNOG[6]	035E5@artNOG,09ZH1@biNOG,0VAE7@meNOG,12S07@opiNOG,COG0432@NOG,KOG3267@euNOG	NA|NA|NA	S	Uncharacterised protein family UPF0047	Function Unknown
1837	PB.5524.1|HQ_sampleM3zMZywY|cb12430_c165963/f4p1/2097:1-2097(+)|HQ_sampleM3zMZywY|cb12430_c165963/f4p1/2097	6945.ISCW018681-PA	7e-120	436.8					artNOG[6]	036SQ@artNOG,09XSE@biNOG,0V8Q0@meNOG,11HQA@NOG,13KT1@opiNOG,KOG3989@euNOG	NA|NA|NA	W	FAR-17a/AIG1-like protein	Extracellular structures
1838	PB.5530.1|HQ_sampleM3zMZywY|cb12430_c166024/f4p0/1492:1-1492(+)|HQ_sampleM3zMZywY|cb12430_c166024/f4p0/1492	6945.ISCW022497-PA	9.999999999999996e-222	774.6					artNOG[6]	0344R@artNOG,09XVF@biNOG,0V8T2@meNOG,0XRSQ@NOG,13JFG@opiNOG,KOG1471@euNOG	NA|NA|NA	I	SEC14	Lipid metabolism
1839	PB.5533.1|HQ_sampleM3zMZywY|cb12430_c166046/f2p2/1317:1-1317(+)|HQ_sampleM3zMZywY|cb12430_c166046/f2p2/1317	6945.ISCW017252-PA	4e-33	147.9		GO:0003674,GO:0005488,GO:0005509,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005788,GO:0006996,GO:0007030,GO:0008150,GO:0009987,GO:0016043,GO:0031974,GO:0043167,GO:0043169,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044422,GO:0044424,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044763,GO:0046872,GO:0070013,GO:0071840			artNOG[6]	032ST@artNOG,09V7U@biNOG,0V67D@meNOG,0XRVE@NOG,12P60@opiNOG,KOG4223@euNOG	NA|NA|NA	T, U	EFh	Signal Transduction; Intracellular trafficking and secretion
1840	PB.5545.1|HQ_sampleM3zMZywY|cb12430_c166282/f43p8/3524:1-3524(+)|HQ_sampleM3zMZywY|cb12430_c166282/f43p8/3524	9598.ENSPTRP00000027267	3e-35	156.4	FGFR3	GO:0000122,GO:0000165,GO:0000323,GO:0000902,GO:0000904,GO:0001501,GO:0001503,GO:0001508,GO:0001654,GO:0001932,GO:0001934,GO:0001936,GO:0001938,GO:0001958,GO:0002009,GO:0002062,GO:0002088,GO:0002089,GO:0003008,GO:0003416,GO:0003674,GO:0003824,GO:0004672,GO:0004713,GO:0004714,GO:0004871,GO:0004872,GO:0004888,GO:0005007,GO:0005102,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005764,GO:0005773,GO:0005783,GO:0005886,GO:0005887,GO:0006355,GO:0006357,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006950,GO:0007088,GO:0007154,GO:0007165,GO:0007166,GO:0007167,GO:0007169,GO:0007243,GO:0007259,GO:0007267,GO:0007272,GO:0007275,GO:0007346,GO:0007399,GO:0007409,GO:0007417,GO:0007420,GO:0007423,GO:0008083,GO:0008150,GO:0008152,GO:0008283,GO:0008284,GO:0008285,GO:0008286,GO:0008366,GO:0008543,GO:0008589,GO:0009611,GO:0009653,GO:0009719,GO:0009725,GO:0009887,GO:0009888,GO:0009889,GO:0009890,GO:0009892,GO:0009893,GO:0009898,GO:0009966,GO:0009967,GO:0009968,GO:0009986,GO:0009987,GO:0010001,GO:0010033,GO:0010243,GO:0010468,GO:0010517,GO:0010518,GO:0010556,GO:0010558,GO:0010562,GO:0010564,GO:0010604,GO:0010605,GO:0010627,GO:0010629,GO:0010639,GO:0010646,GO:0010647,GO:0010648,GO:0010721,GO:0010740,GO:0010941,GO:0010942,GO:0010948,GO:0014003,GO:0014013,GO:0014014,GO:0016020,GO:0016021,GO:0016023,GO:0016043,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017134,GO:0018108,GO:0018193,GO:0018212,GO:0019199,GO:0019216,GO:0019219,GO:0019220,GO:0019222,GO:0019226,GO:0019228,GO:0019538,GO:0019827,GO:0019838,GO:0021536,GO:0021539,GO:0021675,GO:0021700,GO:0021762,GO:0021782,GO:0022008,GO:0022010,GO:0023051,GO:0023052,GO:0023056,GO:0023057,GO:0030030,GO:0030111,GO:0030154,GO:0030177,GO:0030182,GO:0030323,GO:0030324,GO:0030855,GO:0030900,GO:0031175,GO:0031224,GO:0031226,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031396,GO:0031398,GO:0031399,GO:0031401,GO:0031410,GO:0031982,GO:0031988,GO:0032268,GO:0032270,GO:0032291,GO:0032501,GO:0032502,GO:0032868,GO:0032869,GO:0032870,GO:0032989,GO:0032990,GO:0033043,GO:0033674,GO:0035019,GO:0035295,GO:0035556,GO:0035637,GO:0035988,GO:0036075,GO:0036211,GO:0036342,GO:0038023,GO:0040007,GO:0040008,GO:0042063,GO:0042127,GO:0042221,GO:0042325,GO:0042327,GO:0042391,GO:0042490,GO:0042509,GO:0042510,GO:0042511,GO:0042516,GO:0042517,GO:0042531,GO:0042552,GO:0042981,GO:0043010,GO:0043065,GO:0043066,GO:0043067,GO:0043068,GO:0043069,GO:0043085,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043408,GO:0043410,GO:0043412,GO:0043434,GO:0043549,GO:0043550,GO:0043551,GO:0043552,GO:0043583,GO:0044093,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044344,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0044699,GO:0044700,GO:0044707,GO:0044763,GO:0044767,GO:0045165,GO:0045595,GO:0045596,GO:0045597,GO:0045685,GO:0045686,GO:0045786,GO:0045834,GO:0045839,GO:0045879,GO:0045892,GO:0045926,GO:0045934,GO:0045937,GO:0046425,GO:0046427,GO:0046777,GO:0048286,GO:0048468,GO:0048471,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048546,GO:0048565,GO:0048583,GO:0048584,GO:0048585,GO:0048589,GO:0048592,GO:0048593,GO:0048638,GO:0048640,GO:0048666,GO:0048667,GO:0048678,GO:0048699,GO:0048705,GO:0048709,GO:0048710,GO:0048712,GO:0048729,GO:0048731,GO:0048812,GO:0048839,GO:0048856,GO:0048858,GO:0048863,GO:0048864,GO:0048869,GO:0050678,GO:0050679,GO:0050680,GO:0050730,GO:0050731,GO:0050767,GO:0050768,GO:0050789,GO:0050790,GO:0050793,GO:0050794,GO:0050877,GO:0050896,GO:0051093,GO:0051094,GO:0051128,GO:0051129,GO:0051171,GO:0051172,GO:0051174,GO:0051216,GO:0051239,GO:0051246,GO:0051247,GO:0051252,GO:0051253,GO:0051336,GO:0051338,GO:0051345,GO:0051347,GO:0051716,GO:0051726,GO:0051783,GO:0051784,GO:0051960,GO:0055123,GO:0060089,GO:0060113,GO:0060191,GO:0060193,GO:0060255,GO:0060284,GO:0060348,GO:0060349,GO:0060350,GO:0060384,GO:0060385,GO:0060428,GO:0060429,GO:0060430,GO:0060541,GO:0060548,GO:0060560,GO:0060828,GO:0061144,GO:0061448,GO:0061564,GO:0065007,GO:0065008,GO:0065009,GO:0070306,GO:0070307,GO:0070372,GO:0070374,GO:0070848,GO:0070887,GO:0070977,GO:0071310,GO:0071363,GO:0071375,GO:0071417,GO:0071495,GO:0071695,GO:0071704,GO:0071774,GO:0071840,GO:0071944,GO:0072148,GO:0080090,GO:0090080,GO:0090102,GO:0090218,GO:0090263,GO:1901652,GO:1901653,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:2000026,GO:2000112,GO:2000113,GO:2001141	K05094		maNOG[6]	09U4P@biNOG,0DFEA@chorNOG,0RWRK@homNOG,0UHXX@maNOG,0V53S@meNOG,12P10@opiNOG,16IXS@prNOG,1AZK7@spriNOG,1CQY0@veNOG,COG0515@NOG,KOG0200@euNOG	NA|NA|NA	T	Fibroblast growth factor receptor 3	Signal Transduction
1841	PB.5546.1|HQ_sampleM3zMZywY|cb12430_c166283/f39p5/1340:1-1340(+)|HQ_sampleM3zMZywY|cb12430_c166283/f39p5/1340	6945.ISCW018508-PA	2.899999999999999e-95	354.4	UBCD4	GO:0003674,GO:0003824,GO:0004842,GO:0006464,GO:0008150,GO:0008152,GO:0009987,GO:0016567,GO:0016874,GO:0016879,GO:0016881,GO:0019538,GO:0019787,GO:0032446,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0050789,GO:0050794,GO:0051726,GO:0065007,GO:0070647,GO:0071704	K04649		artNOG[6]	034HD@artNOG,09Y7R@biNOG,0V95A@meNOG,12UIU@opiNOG,COG5078@NOG,KOG0418@euNOG	NA|NA|NA	O	ubiquitin-conjugating enzyme	Post-translational modification, protein turnover, chaperone functions
1842	PB.5549.1|HQ_sampleM3zMZywY|cb12430_c166304/f32p2/1391:1-1391(+)|HQ_sampleM3zMZywY|cb12430_c166304/f32p2/1391	7070.TC007206-PA	2.1999999999999994e-114	417.9		GO:0002252,GO:0002376,GO:0008150,GO:0035010	K12669		artNOG[6]	033TU@artNOG,09WDR@biNOG,0SQEV@inNOG,0V7C3@meNOG,0XR1F@NOG,12PVH@opiNOG,KOG2603@euNOG	NA|NA|NA	O	OST3 / OST6 family	Post-translational modification, protein turnover, chaperone functions
1843	PB.5554.1|HQ_sampleM3zMZywY|cb12430_c166409/f3p0/2223:1-2223(+)|HQ_sampleM3zMZywY|cb12430_c166409/f3p0/2223	6945.ISCW016328-PA	8.300000000000001e-28	131.0		GO:0003674,GO:0003824,GO:0004143,GO:0005488,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008289,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019992,GO:0044237	K00901		artNOG[6]	03539@artNOG,09XWD@biNOG,0V8TX@meNOG,0XQVB@NOG,12SM6@opiNOG,KOG1169@euNOG	NA|NA|NA	I	Diacylglycerol kinase	Lipid metabolism
1844	PB.5557.1|HQ_sampleM3zMZywY|cb12430_c166424/f33p5/1270:1-1270(+)|HQ_sampleM3zMZywY|cb12430_c166424/f33p5/1270	6945.ISCW002618-PA	1.4999999999999994e-152	544.7			K10258		artNOG[6]	033VE@artNOG,09VJ7@biNOG,0V6IC@meNOG,0XR2S@NOG,12PC0@opiNOG,KOG1639@euNOG	NA|NA|NA	I	3-oxo-5-alpha-steroid 4-dehydrogenase	Lipid metabolism
1845	PB.5559.1|HQ_sampleM3zMZywY|cb12430_c166446/f2p0/1475:1-1475(+)|HQ_sampleM3zMZywY|cb12430_c166446/f2p0/1475	6945.ISCW000981-PA	2e-30	139.0					artNOG[6]	037J3@artNOG,0A6N8@biNOG,0VHGE@meNOG,11N81@NOG,13SPY@opiNOG,KOG4606@euNOG	NA|NA|NA	U	Transmembrane protein 188	Intracellular trafficking and secretion
